527	1.21800	2.05800	0.24720	0.02594
528	1.22200	2.05500	0.24770	0.02594
529	1.22700	2.05200	0.24820	0.02594
530	1.23100	2.04900	0.24870	0.02593
531	1.23600	2.04500	0.24920	0.02593
532	1.24000	2.04200	0.24970	0.02593
533	1.24500	2.03900	0.25020	0.02593
534	1.24900	2.03600	0.25070	0.02592
535	1.25400	2.03300	0.25120	0.02592
536	1.25800	2.03000	0.25170	0.02614
537	1.26300	2.02700	0.25220	0.02635
538	1.26700	2.02400	0.25270	0.02657
539	1.27200	2.02100	0.25320	0.02679
540	1.27600	2.01800	0.25370	0.02700
541	1.27800	2.01100	0.25420	0.02700
542	1.27900	2.00400	0.25460	0.02700
543	1.28100	1.99700	0.25510	0.02700
544	1.28200	1.99000	0.25560	0.02699
545	1.28400	1.98300	0.25610	0.02699
546	1.28500	1.97500	0.25660	0.02735
547	1.28700	1.96800	0.25710	0.02772
548	1.28800	1.96100	0.25760	0.02808
549	1.29000	1.95400	0.25820	0.02844
550	1.29100	1.94700	0.25870	0.02880
551	1.29300	1.94000	0.25920	0.02880
552	1.29400	1.93300	0.25980	0.02880
553	1.29600	1.92600	0.26030	0.02879
554	1.29700	1.91900	0.26090	0.02879
555	1.29900	1.91200	0.26140	0.02879
556	1.30000	1.90400	0.26200	0.02879
557	1.30200	1.89700	0.26260	0.02878
558	1.30300	1.89000	0.26310	0.02878
559	1.30500	1.88300	0.26370	0.02878
560	1.30600	1.87600	0.26420	0.02878
561	1.30900	1.87100	0.26470	0.02877
562	1.31200	1.86700	0.26510	0.02877
563	1.31400	1.86200	0.26550	0.02877
564	1.31700	1.85700	0.26590	0.02877
565	1.32000	1.85200	0.26640	0.02877
566	1.32300	1.84800	0.26670	0.02884
567	1.32500	1.84300	0.26710	0.02891
568	1.32800	1.83800	0.26750	0.02898
569	1.33100	1.83300	0.26790	0.02905
570	1.33400	1.82900	0.26830	0.02912
571	1.33600	1.82400	0.26860	0.02912
572	1.33900	1.81900	0.26900	0.02911
573	1.34200	1.81400	0.26940	0.02911
574	1.34500	1.81000	0.26980	0.02911
575	1.34700	1.80500	0.27020	0.02911
576	1.35000	1.80000	0.27070	0.02918
577	1.35300	1.79500	0.27120	0.02926
578	1.35600	1.79100	0.27170	0.02934
579	1.35800	1.78600	0.27220	0.02942
580	1.36100	1.78100	0.27270	0.02950
581	1.36100	1.77400	0.27320	0.02978
582	1.36000	1.76700	0.27370	0.03006
583	1.36000	1.76000	0.27420	0.03034
584	1.36000	1.75200	0.27470	0.03062
585	1.35900	1.74500	0.27520	0.03090
586	1.35900	1.73800	0.27570	0.03090
587	1.35900	1.73100	0.27620	0.03090
588	1.35800	1.72400	0.27670	0.03090
589	1.35800	1.71700	0.27720	0.03089
590	1.35800	1.71000	0.27770	0.03089
591	1.35700	1.70200	0.27820	0.03089
592	1.35700	1.69500	0.27870	0.03089
593	1.35600	1.68800	0.27920	0.03088
594	1.35600	1.68100	0.27970	0.03088
595	1.35600	1.67400	0.28020	0.03088
596	1.35500	1.66700	0.28070	0.03088
597	1.35500	1.65900	0.28120	0.03087
598	1.35500	1.65200	0.28180	0.03087
599	1.35400	1.64500	0.28230	0.03087
600	1.35400	1.63800	0.28280	0.03087
601	1.35600	1.63500	0.28330	0.03098
602	1.35700	1.63100	0.28380	0.03110
603	1.35900	1.62800	0.28440	0.03122
604	1.36000	1.62400	0.28490	0.03133
605	1.36200	1.62100	0.28550	0.03145
606	1.36300	1.61700	0.28610	0.03147
607	1.36500	1.61400	0.28660	0.03150
608	1.36600	1.61000	0.28720	0.03152
609	1.36800	1.60700	0.28780	0.03155
610	1.37000	1.60400	0.28840	0.03157
611	1.37100	1.60000	0.28900	0.03157
612	1.37300	1.59700	0.28960	0.03157
613	1.37400	1.59300	0.29020	0.03156
614	1.37600	1.59000	0.29080	0.03156
615	1.37700	1.58600	0.29130	0.03156
616	1.37900	1.58300	0.29190	0.03163
617	1.38000	1.57900	0.29240	0.03170
618	1.38200	1.57600	0.29290	0.03177
619	1.38300	1.57200	0.29340	0.03184
620	1.38500	1.56900	0.29390	0.03191
621	1.38500	1.56400	0.29440	0.03198
622	1.38500	1.56000	0.29500	0.03205
623	1.38500	1.55500	0.29550	0.03212
624	1.38600	1.55000	0.29600	0.03219
625	1.38600	1.54600	0.29650	0.03227
626	1.38600	1.54100	0.29700	0.03263
627	1.38600	1.53600	0.29750	0.03299
628	1.38600	1.53200	0.29800	0.03335
629	1.38600	1.52700	0.29850	0.03371
630	1.38700	1.52300	0.29900	0.03408
631	1.38700	1.51800	0.29950	0.03407
632	1.38700	1.51300	0.29990	0.03407
633	1.38700	1.50900	0.30040	0.03407
634	1.38700	1.50400	0.30080	0.03407
635	1.38700	1.49900	0.30130	0.03406
636	1.38700	1.49500	0.30170	0.03425
637	1.38800	1.49000	0.30220	0.03443
638	1.38800	1.48500	0.30260	0.03461
639	1.38800	1.48100	0.30300	0.03479
640	1.38800	1.47600	0.30350	0.03498
641	1.38700	1.47000	0.30390	0.03515
642	1.38600	1.46400	0.30440	0.03533
643	1.38400	1.45800	0.30480	0.03551
644	1.38300	1.45100	0.30530	0.03568
645	1.38200	1.44500	0.30570	0.03586
646	1.38100	1.43900	0.30620	0.03593
647	1.37900	1.43300	0.30660	0.03600
648	1.37800	1.42700	0.30710	0.03607
649	1.37700	1.42100	0.30750	0.03614
650	1.37600	1.41500	0.30800	0.03621
651	1.37400	1.40800	0.30860	0.03636
652	1.37300	1.40200	0.30920	0.03650
653	1.37200	1.39600	0.30970	0.03664
654	1.37100	1.39000	0.31030	0.03679
655	1.36900	1.38400	0.31090	0.03693
656	1.36800	1.37800	0.31170	0.03710
657	1.36700	1.37100	0.31250	0.03727
658	1.36600	1.36500	0.31330	0.03743
659	1.36400	1.35900	0.31410	0.03760
660	1.36300	1.35300	0.31490	0.03777
661	1.36400	1.35000	0.31560	0.03782
662	1.36500	1.34700	0.31620	0.03786
663	1.36600	1.34400	0.31690	0.03791
664	1.36700	1.34000	0.31760	0.03795
665	1.36800	1.33700	0.31820	0.03800
666	1.36800	1.33400	0.31880	0.03829
667	1.36900	1.33100	0.31930	0.03858
668	1.37000	1.32800	0.31990	0.03887
669	1.37100	1.32500	0.32040	0.03916
670	1.37200	1.32200	0.32100	0.03945
671	1.37300	1.31800	0.32160	0.03944
672	1.37400	1.31500	0.32210	0.03944
673	1.37500	1.31200	0.32270	0.03944
674	1.37600	1.30900	0.32320	0.03944
675	1.37700	1.30600	0.32380	0.03943
676	1.37700	1.30300	0.32440	0.03980
677	1.37800	1.29900	0.32500	0.04016
678	1.37900	1.29600	0.32570	0.04052
679	1.38000	1.29300	0.32630	0.04088
680	1.38100	1.29000	0.32690	0.04124
681	1.37500	1.28100	0.32750	0.04131
682	1.36800	1.27100	0.32810	0.04138
683	1.36200	1.26200	0.32880	0.04146
684	1.35500	1.25300	0.32940	0.04153
685	1.34900	1.24300	0.33000	0.04160
686	1.34300	1.23400	0.33040	0.04167
687	1.33600	1.22500	0.33090	0.04174
688	1.33000	1.21500	0.33130	0.04181
689	1.32300	1.20600	0.33170	0.04188
690	1.31700	1.19700	0.33220	0.04195
691	1.31100	1.18700	0.33250	0.04195
692	1.30400	1.17800	0.33280	0.04194
693	1.29800	1.16800	0.33320	0.04194
694	1.29100	1.15900	0.33350	0.04194
695	1.28500	1.15000	0.33380	0.04194
696	1.27900	1.14000	0.33410	0.04193
697	1.27200	1.13100	0.33450	0.04193
698	1.26600	1.12200	0.33480	0.04193
699	1.25900	1.11200	0.33510	0.04193
700	1.25300	1.10300	0.33550	0.04193
701	1.23600	1.08500	0.33610	0.04214
702	1.21900	1.06800	0.33670	0.04236
703	1.20100	1.05000	0.33730	0.04257
704	1.18400	1.03200	0.33790	0.04279
705	1.16700	1.01400	0.33850	0.04301
706	1.15000	0.99650	0.33920	0.04332
707	1.13300	0.97880	0.33980	0.04363
708	1.11500	0.96100	0.34050	0.04394
709	1.09800	0.94330	0.34120	0.04426
710	1.08100	0.92550	0.34180	0.04457
711	1.06400	0.90780	0.34240	0.04462
712	1.04700	0.89000	0.34290	0.04466
