Wavelength	CoastalAerosol	Blue	Green	Red	NIR	Cirrus	SWIR1	SWIR2	Pan
1549	0	0	0	0	0	0	0.04862727	0.04862727	0
1550	0	0	0	0	0	0	0.05693988	0.05693988	0
1551	0	0	0	0	0	0	0.0665569	0.0665569	0
1552	0	0	0	0	0	0	0.07723074	0.07723074	0
1553	0	0	0	0	0	0	0.08889236	0.08889236	0
1554	0	0	0	0	0	0	0.10460974	0.10460974	0
1555	0	0	0	0	0	0	0.12268095	0.12268095	0
1556	0	0	0	0	0	0	0.1425285	0.1425285	0
1557	0	0	0	0	0	0	0.16716501	0.16716501	0
1558	0	0	0	0	0	0	0.19407988	0.19407988	0
1559	0	0	0	0	0	0	0.22691402	0.22691402	0
1560	0	0	0	0	0	0	0.26105624	0.26105624	0
1561	0	0	0	0	0	0	0.30004618	0.30004618	0
1562	0	0	0	0	0	0	0.33936566	0.33936566	0
1563	0	0	0	0	0	0	0.38840884	0.38840884	0
1564	0	0	0	0	0	0	0.43883842	0.43883842	0
1565	0	0	0	0	0	0	0.49500111	0.49500111	0
1566	0	0	0	0	0	0	0.54953849	0.54953849	0
1567	0	0	0	0	0	0	0.60172623	0.60172623	0
1568	0	0	0	0	0	0	0.65151227	0.65151227	0
1569	0	0	0	0	0	0	0.69925785	0.69925785	0
1570	0	0	0	0	0	0	0.74280465	0.74280465	0
1571	0	0	0	0	0	0	0.78431123	0.78431123	0
1572	0	0	0	0	0	0	0.81647187	0.81647187	0
1573	0	0	0	0	0	0	0.8476572	0.8476572	0
1574	0	0	0	0	0	0	0.86943054	0.86943054	0
1575	0	0	0	0	0	0	0.88958013	0.88958013	0
1576	0	0	0	0	0	0	0.90365207	0.90365207	0
1577	0	0	0	0	0	0	0.91621089	0.91621089	0
1578	0	0	0	0	0	0	0.92594534	0.92594534	0
1579	0	0	0	0	0	0	0.93301046	0.93301046	0
1580	0	0	0	0	0	0	0.93747759	0.93747759	0
1581	0	0	0	0	0	0	0.94050515	0.94050515	0
1582	0	0	0	0	0	0	0.94241244	0.94241244	0
1583	0	0	0	0	0	0	0.94408292	0.94408292	0
1584	0	0	0	0	0	0	0.94547117	0.94547117	0
1585	0	0	0	0	0	0	0.94619197	0.94619197	0
1586	0	0	0	0	0	0	0.94624329	0.94624329	0
1587	0	0	0	0	0	0	0.94625497	0.94625497	0
1588	0	0	0	0	0	0	0.94622612	0.94622612	0
1589	0	0	0	0	0	0	0.94606429	0.94606429	0
1590	0	0	0	0	0	0	0.94574815	0.94574815	0
1591	0	0	0	0	0	0	0.94553393	0.94553393	0
1592	0	0	0	0	0	0	0.94558442	0.94558442	0
1593	0	0	0	0	0	0	0.94582468	0.94582468	0
1594	0	0	0	0	0	0	0.94627059	0.94627059	0
1595	0	0	0	0	0	0	0.94634467	0.94634467	0
1596	0	0	0	0	0	0	0.94768435	0.94768435	0
1597	0	0	0	0	0	0	0.94801325	0.94801325	0
1598	0	0	0	0	0	0	0.9490751	0.9490751	0
1599	0	0	0	0	0	0	0.95058209	0.95058209	0
1600	0	0	0	0	0	0	0.95202774	0.95202774	0
1601	0	0	0	0	0	0	0.9523024	0.9523024	0
1602	0	0	0	0	0	0	0.95366448	0.95366448	0
1603	0	0	0	0	0	0	0.95503706	0.95503706	0
1604	0	0	0	0	0	0	0.95348102	0.95348102	0
1605	0	0	0	0	0	0	0.95565885	0.95565885	0
1606	0	0	0	0	0	0	0.95655489	0.95655489	0
1607	0	0	0	0	0	0	0.9571594	0.9571594	0
1608	0	0	0	0	0	0	0.95751184	0.95751184	0
1609	0	0	0	0	0	0	0.95777732	0.95777732	0
1610	0	0	0	0	0	0	0.95878011	0.95878011	0
1611	0	0	0	0	0	0	0.96029568	0.96029568	0
1612	0	0	0	0	0	0	0.96157014	0.96157014	0
1613	0	0	0	0	0	0	0.96228975	0.96228975	0
1614	0	0	0	0	0	0	0.96300948	0.96300948	0
1615	0	0	0	0	0	0	0.96425939	0.96425939	0
1616	0	0	0	0	0	0	0.96561593	0.96561593	0
1617	0	0	0	0	0	0	0.96700233	0.96700233	0
1618	0	0	0	0	0	0	0.96843988	0.96843988	0
1619	0	0	0	0	0	0	0.9698503	0.9698503	0
1620	0	0	0	0	0	0	0.97095174	0.97095174	0
1621	0	0	0	0	0	0	0.97284758	0.97284758	0
1622	0	0	0	0	0	0	0.97459286	0.97459286	0
1623	0	0	0	0	0	0	0.97610509	0.97610509	0
1624	0	0	0	0	0	0	0.97767121	0.97767121	0
1625	0	0	0	0	0	0	0.97953802	0.97953802	0
1626	0	0	0	0	0	0	0.98140436	0.98140436	0
1627	0	0	0	0	0	0	0.98274249	0.98274249	0
1628	0	0	0	0	0	0	0.98509848	0.98509848	0
1629	0	0	0	0	0	0	0.98681152	0.98681152	0
1630	0	0	0	0	0	0	0.98781842	0.98781842	0
1631	0	0	0	0	0	0	0.99100113	0.99100113	0
1632	0	0	0	0	0	0	0.99333715	0.99333715	0
1633	0	0	0	0	0	0	0.99528229	0.99528229	0
1634	0	0	0	0	0	0	0.99711514	0.99711514	0
1635	0	0	0	0	0	0	0.99855757	0.99855757	0
1636	0	0	0	0	0	0	1	1	0
1637	0	0	0	0	0	0	0.99876851	0.99876851	0
1638	0	0	0	0	0	0	0.99723363	0.99723363	0
1639	0	0	0	0	0	0	0.9924348	0.9924348	0
1640	0	0	0	0	0	0	0.98559129	0.98559129	0
1641	0	0	0	0	0	0	0.97646844	0.97646844	0
1642	0	0	0	0	0	0	0.96127671	0.96127671	0
1643	0	0	0	0	0	0	0.93863082	0.93863082	0
1644	0	0	0	0	0	0	0.90128821	0.90128821	0
1645	0	0	0	0	0	0	0.86149269	0.86149269	0
1646	0	0	0	0	0	0	0.81432277	0.81432277	0
1647	0	0	0	0	0	0	0.76036841	0.76036841	0
1648	0	0	0	0	0	0	0.70382959	0.70382959	0
1649	0	0	0	0	0	0	0.64186883	0.64186883	0
1650	0	0	0	0	0	0	0.5782938	0.5782938	0
1651	0	0	0	0	0	0	0.5112322	0.5112322	0
1652	0	0	0	0	0	0	0.45091432	0.45091432	0
1653	0	0	0	0	0	0	0.39109415	0.39109415	0
1654	0	0	0	0	0	0	0.33723828	0.33723828	0
1655	0	0	0	0	0	0	0.28662252	0.28662252	0
1656	0	0	0	0	0	0	0.24553978	0.24553978	0
1657	0	0	0	0	0	0	0.20748182	0.20748182	0
1658	0	0	0	0	0	0	0.17609432	0.17609432	0
1659	0	0	0	0	0	0	0.14815453	0.14815453	0
1660	0	0	0	0	0	0	0.12629366	0.12629366	0
1661	0	0	0	0	0	0	0.10593576	0.10593576	0
1662	0	0	0	0	0	0	0.08847605	0.08847605	0
1663	0	0	0	0	0	0	0.07402261	0.07402261	0
1664	0	0	0	0	0	0	0.06265628	0.06265628	0
1665	0	0	0	0	0	0	0.05266043	0.05266043	0
1666	0	0	0	0	0	0	0.04443575	0.04443575	0
1667	0	0	0	0	0	0	0.03732267	0.03732267	0
1668	0	0	0	0	0	0	0.03176107	0.03176107	0
1669	0	0	0	0	0	0	0.02672855	0.02672855	0
1670	0	0	0	0	0	0	0.02271426	0.02271426	0
1671	0	0	0	0	0	0	0.01926102	0.01926102	0
1672	0	0	0	0	0	0	0.01647112	0.01647112	0
1673	0	0	0	0	0	0	0.01399191	0.01399191	0
1674	0	0	0	0	0	0	0.01196509	0.01196509	0
1675	0	0	0	0	0	0	0.01046654	0.01046654	0
1676	0	0	0	0	0	0	0.00944234	0.00944234	0
1677	0	0	0	0	0	0	0.00835179	0.00835179	0
1678	0	0	0	0	0	0	0.00720314	0.00720314	0
1679	0	0	0	0	0	0	0.00619173	0.00619173	0
1680	0	0	0	0	0	0	0.00537047	0.00537047	0
1681	0	0	0	0	0	0	0.00465052	0.00465052	0
1682	0	0	0	0	0	0	0.00405339	0.00405339	0
1683	0	0	0	0	0	0	0.0035255	0.0035255	0
1684	0	0	0	0	0	0	0.00308368	0.00308368	0
1685	0	0	0	0	0	0	0.00269277	0.00269277	0
1686	0	0	0	0	0	0	0.00236559	0.00236559	0
1687	0	0	0	0	0	0	0.00207236	0.00207236	0
1688	0	0	0	0	0	0	0.00182825	0.00182825	0
1689	0	0	0	0	0	0	0.00160853	0.00160853	0
1690	0	0	0	0	0	0	0.00142007	0.00142007	0
1691	0	0	0	0	0	0	0.00126631	0.00126631	0
1692	0	0	0	0	0	0	0.00112938	0.00112938	0
1693	0	0	0	0	0	0	0.00100486	0.00100486	0
1694	0	0	0	0	0	0	0.00090314	0.00090314	0
1695	0	0	0	0	0	0	0.00080678	0.00080678	0
1696	0	0	0	0	0	0	0.00073146	0.00073146	0
1697	0	0	0	0	0	0	0.00065905	0.00065905	0
1698	0	0	0	0	0	0	0	0	0
1699	0	0	0	0	0	0	0	0	0
1700	0	0	0	0	0	0	0	0	0
1701	0	0	0	0	0	0	0	0	0
1702	0	0	0	0	0	0	0	0	0
1703	0	0	0	0	0	0	0	0	0
1704	0	0	0	0	0	0	0	0	0
1705	0	0	0	0	0	0	0	0	0
1706	0	0	0	0	0	0	0	0	0
1707	0	0	0	0	0	0	0	0	0
1708	0	0	0	0	0	0	0	0	0
1709	0	0	0	0	0	0	0	0	0
1710	0	0	0	0	0	0	0	0	0
1711	0	0	0	0	0	0	0	0	0
1712	0	0	0	0	0	0	0	0	0
1713	0	0	0	0	0	0	0	0	0
1714	0	0	0	0	0	0	0	0	0
1715	0	0	0	0	0	0	0	0	0
1716	0	0	0	0	0	0	0	0	0
1717	0	0	0	0	0	0	0	0	0
1718	0	0	0	0	0	0	0	0	0
1719	0	0	0	0	0	0	0	0	0
1720	0	0	0	0	0	0	0	0	0
1721	0	0	0	0	0	0	0	0	0
1722	0	0	0	0	0	0	0	0	0
1723	0	0	0	0	0	0	0	0	0
1724	0	0	0	0	0	0	0	0	0
1725	0	0	0	0	0	0	0	0	0
1726	0	0	0	0	0	0	0	0	0
1727	0	0	0	0	0	0	0	0	0
1728	0	0	0	0	0	0	0	0	0
1729	0	0	0	0	0	0	0	0	0
1730	0	0	0	0	0	0	0	0	0
1731	0	0	0	0	0	0	0	0	0
1732	0	0	0	0	0	0	0	0	0
1733	0	0	0	0	0	0	0	0	0
1734	0	0	0	0	0	0	0	0	0
1735	0	0	0	0	0	0	0	0	0
1736	0	0	0	0	0	0	0	0	0
1737	0	0	0	0	0	0	0	0	0
1738	0	0	0	0	0	0	0	0	0
1739	0	0	0	0	0	0	0	0	0
1740	0	0	0	0	0	0	0	0	0
1741	0	0	0	0	0	0	0	0	0
1742	0	0	0	0	0	0	0	0	0
1743	0	0	0	0	0	0	0	0	0
1744	0	0	0	0	0	0	0	0	0
1745	0	0	0	0	0	0	0	0	0
1746	0	0	0	0	0	0	0	0	0
1747	0	0	0	0	0	0	0	0	0
1748	0	0	0	0	0	0	0	0	0
1749	0	0	0	0	0	0	0	0	0
1750	0	0	0	0	0	0	0	0	0
1751	0	0	0	0	0	0	0	0	0
1752	0	0	0	0	0	0	0	0	0
1753	0	0	0	0	0	0	0	0	0
1754	0	0	0	0	0	0	0	0	0
1755	0	0	0	0	0	0	0	0	0
1756	0	0	0	0	0	0	0	0	0
1757	0	0	0	0	0	0	0	0	0
1758	0	0	0	0	0	0	0	0	0
1759	0	0	0	0	0	0	0	0	0
1760	0	0	0	0	0	0	0	0	0
1761	0	0	0	0	0	0	0	0	0
1762	0	0	0	0	0	0	0	0	0
1763	0	0	0	0	0	0	0	0	0
1764	0	0	0	0	0	0	0	0	0
1765	0	0	0	0	0	0	0	0	0
1766	0	0	0	0	0	0	0	0	0
1767	0	0	0	0	0	0	0	0	0
1768	0	0	0	0	0	0	0	0	0
1769	0	0	0	0	0	0	0	0	0
1770	0	0	0	0	0	0	0	0	0
1771	0	0	0	0	0	0	0	0	0
1772	0	0	0	0	0	0	0	0	0
1773	0	0	0	0	0	0	0	0	0
1774	0	0	0	0	0	0	0	0	0
1775	0	0	0	0	0	0	0	0	0
1776	0	0	0	0	0	0	0	0	0
1777	0	0	0	0	0	0	0	0	0
1778	0	0	0	0	0	0	0	0	0
1779	0	0	0	0	0	0	0	0	0
1780	0	0	0	0	0	0	0	0	0
1781	0	0	0	0	0	0	0	0	0
1782	0	0	0	0	0	0	0	0	0
1783	0	0	0	0	0	0	0	0	0
1784	0	0	0	0	0	0	0	0	0
1785	0	0	0	0	0	0	0	0	0
1786	0	0	0	0	0	0	0	0	0
1787	0	0	0	0	0	0	0	0	0
1788	0	0	0	0	0	0	0	0	0
1789	0	0	0	0	0	0	0	0	0
1790	0	0	0	0	0	0	0	0	0
1791	0	0	0	0	0	0	0	0	0
1792	0	0	0	0	0	0	0	0	0
1793	0	0	0	0	0	0	0	0	0
1794	0	0	0	0	0	0	0	0	0
1795	0	0	0	0	0	0	0	0	0
1796	0	0	0	0	0	0	0	0	0
1797	0	0	0	0	0	0	0	0	0
1798	0	0	0	0	0	0	0	0	0
1799	0	0	0	0	0	0	0	0	0
1800	0	0	0	0	0	0	0	0	0
1801	0	0	0	0	0	0	0	0	0
1802	0	0	0	0	0	0	0	0	0
1803	0	0	0	0	0	0	0	0	0
1804	0	0	0	0	0	0	0	0	0
1805	0	0	0	0	0	0	0	0	0
1806	0	0	0	0	0	0	0	0	0
1807	0	0	0	0	0	0	0	0	0
1808	0	0	0	0	0	0	0	0	0
1809	0	0	0	0	0	0	0	0	0
1810	0	0	0	0	0	0	0	0	0
1811	0	0	0	0	0	0	0	0	0
1812	0	0	0	0	0	0	0	0	0
1813	0	0	0	0	0	0	0	0	0
1814	0	0	0	0	0	0	0	0	0
1815	0	0	0	0	0	0	0	0	0
1816	0	0	0	0	0	0	0	0	0
1817	0	0	0	0	0	0	0	0	0
1818	0	0	0	0	0	0	0	0	0
1819	0	0	0	0	0	0	0	0	0
1820	0	0	0	0	0	0	0	0	0
1821	0	0	0	0	0	0	0	0	0
1822	0	0	0	0	0	0	0	0	0
1823	0	0	0	0	0	0	0	0	0
1824	0	0	0	0	0	0	0	0	0
1825	0	0	0	0	0	0	0	0	0
1826	0	0	0	0	0	0	0	0	0
1827	0	0	0	0	0	0	0	0	0
1828	0	0	0	0	0	0	0	0	0
1829	0	0	0	0	0	0	0	0	0
1830	0	0	0	0	0	0	0	0	0
1831	0	0	0	0	0	0	0	0	0
1832	0	0	0	0	0	0	0	0	0
1833	0	0	0	0	0	0	0	0	0
1834	0	0	0	0	0	0	0	0	0
1835	0	0	0	0	0	0	0	0	0
1836	0	0	0	0	0	0	0	0	0
1837	0	0	0	0	0	0	0	0	0
1838	0	0	0	0	0	0	0	0	0
1839	0	0	0	0	0	0	0	0	0
1840	0	0	0	0	0	0	0	0	0
1841	0	0	0	0	0	0	0	0	0
1842	0	0	0	0	0	0	0	0	0
1843	0	0	0	0	0	0	0	0	0
1844	0	0	0	0	0	0	0	0	0
1845	0	0	0	0	0	0	0	0	0
1846	0	0	0	0	0	0	0	0	0
1847	0	0	0	0	0	0	0	0	0
1848	0	0	0	0	0	0	0	0	0
1849	0	0	0	0	0	0	0	0	0
1850	0	0	0	0	0	0	0	0	0
1851	0	0	0	0	0	0	0	0	0
1852	0	0	0	0	0	0	0	0	0
1853	0	0	0	0	0	0	0	0	0
1854	0	0	0	0	0	0	0	0	0
1855	0	0	0	0	0	0	0	0	0
1856	0	0	0	0	0	0	0	0	0
1857	0	0	0	0	0	0	0	0	0
1858	0	0	0	0	0	0	0	0	0
1859	0	0	0	0	0	0	0	0	0
1860	0	0	0	0	0	0	0	0	0
1861	0	0	0	0	0	0	0	0	0
1862	0	0	0	0	0	0	0	0	0
1863	0	0	0	0	0	0	0	0	0
1864	0	0	0	0	0	0	0	0	0
1865	0	0	0	0	0	0	0	0	0
1866	0	0	0	0	0	0	0	0	0
1867	0	0	0	0	0	0	0	0	0
1868	0	0	0	0	0	0	0	0	0
1869	0	0	0	0	0	0	0	0	0
1870	0	0	0	0	0	0	0	0	0
1871	0	0	0	0	0	0	0	0	0
1872	0	0	0	0	0	0	0	0	0
1873	0	0	0	0	0	0	0	0	0
1874	0	0	0	0	0	0	0	0	0
1875	0	0	0	0	0	0	0	0	0
1876	0	0	0	0	0	0	0	0	0
1877	0	0	0	0	0	0	0	0	0
1878	0	0	0	0	0	0	0	0	0
1879	0	0	0	0	0	0	0	0	0
1880	0	0	0	0	0	0	0	0	0
1881	0	0	0	0	0	0	0	0	0
1882	0	0	0	0	0	0	0	0	0
1883	0	0	0	0	0	0	0	0	0
1884	0	0	0	0	0	0	0	0	0
1885	0	0	0	0	0	0	0	0	0
1886	0	0	0	0	0	0	0	0	0
1887	0	0	0	0	0	0	0	0	0
1888	0	0	0	0	0	0	0	0	0
1889	0	0	0	0	0	0	0	0	0
1890	0	0	0	0	0	0	0	0	0
1891	0	0	0	0	0	0	0	0	0
1892	0	0	0	0	0	0	0	0	0
1893	0	0	0	0	0	0	0	0	0
1894	0	0	0	0	0	0	0	0	0
1895	0	0	0	0	0	0	0	0	0
1896	0	0	0	0	0	0	0	0	0
1897	0	0	0	0	0	0	0	0	0
1898	0	0	0	0	0	0	0	0	0
1899	0	0	0	0	0	0	0	0	0
1900	0	0	0	0	0	0	0	0	0
1901	0	0	0	0	0	0	0	0	0
1902	0	0	0	0	0	0	0	0	0
1903	0	0	0	0	0	0	0	0	0
1904	0	0	0	0	0	0	0	0	0
1905	0	0	0	0	0	0	0	0	0
1906	0	0	0	0	0	0	0	0	0
1907	0	0	0	0	0	0	0	0	0
1908	0	0	0	0	0	0	0	0	0
1909	0	0	0	0	0	0	0	0	0
1910	0	0	0	0	0	0	0	0	0
1911	0	0	0	0	0	0	0	0	0
1912	0	0	0	0	0	0	0	0	0
1913	0	0	0	0	0	0	0	0	0
1914	0	0	0	0	0	0	0	0	0
1915	0	0	0	0	0	0	0	0	0
1916	0	0	0	0	0	0	0	0	0
1917	0	0	0	0	0	0	0	0	0
1918	0	0	0	0	0	0	0	0	0
1919	0	0	0	0	0	0	0	0	0
1920	0	0	0	0	0	0	0	0	0
1921	0	0	0	0	0	0	0	0	0
1922	0	0	0	0	0	0	0	0	0
1923	0	0	0	0	0	0	0	0	0
1924	0	0	0	0	0	0	0	0	0
1925	0	0	0	0	0	0	0	0	0
1926	0	0	0	0	0	0	0	0	0
1927	0	0	0	0	0	0	0	0	0
1928	0	0	0	0	0	0	0	0	0
1929	0	0	0	0	0	0	0	0	0
1930	0	0	0	0	0	0	0	0	0
1931	0	0	0	0	0	0	0	0	0
1932	0	0	0	0	0	0	0	0	0
1933	0	0	0	0	0	0	0	0	0
1934	0	0	0	0	0	0	0	0	0
1935	0	0	0	0	0	0	0	0	0
1936	0	0	0	0	0	0	0	0	0
1937	0	0	0	0	0	0	0	0	0
1938	0	0	0	0	0	0	0	0	0
1939	0	0	0	0	0	0	0	0	0
1940	0	0	0	0	0	0	0	0	0
1941	0	0	0	0	0	0	0	0	0
1942	0	0	0	0	0	0	0	0	0
1943	0	0	0	0	0	0	0	0	0
1944	0	0	0	0	0	0	0	0	0
1945	0	0	0	0	0	0	0	0	0
1946	0	0	0	0	0	0	0	0	0
1947	0	0	0	0	0	0	0	0	0
1948	0	0	0	0	0	0	0	0	0
1949	0	0	0	0	0	0	0	0	0
1950	0	0	0	0	0	0	0	0	0
1951	0	0	0	0	0	0	0	0	0
1952	0	0	0	0	0	0	0	0	0
1953	0	0	0	0	0	0	0	0	0
1954	0	0	0	0	0	0	0	0	0
1955	0	0	0	0	0	0	0	0	0
1956	0	0	0	0	0	0	0	0	0
1957	0	0	0	0	0	0	0	0	0
1958	0	0	0	0	0	0	0	0	0
1959	0	0	0	0	0	0	0	0	0
1960	0	0	0	0	0	0	0	0	0
1961	0	0	0	0	0	0	0	0	0
1962	0	0	0	0	0	0	0	0	0
1963	0	0	0	0	0	0	0	0	0
1964	0	0	0	0	0	0	0	0	0
1965	0	0	0	0	0	0	0	0	0
1966	0	0	0	0	0	0	0	0	0
1967	0	0	0	0	0	0	0	0	0
1968	0	0	0	0	0	0	0	0	0
1969	0	0	0	0	0	0	0	0	0
1970	0	0	0	0	0	0	0	0	0
1971	0	0	0	0	0	0	0	0	0
1972	0	0	0	0	0	0	0	0	0
1973	0	0	0	0	0	0	0	0	0
1974	0	0	0	0	0	0	0	0	0
1975	0	0	0	0	0	0	0	0	0
1976	0	0	0	0	0	0	0	0	0
1977	0	0	0	0	0	0	0	0	0
1978	0	0	0	0	0	0	0	0	0
1979	0	0	0	0	0	0	0	0	0
1980	0	0	0	0	0	0	0	0	0
1981	0	0	0	0	0	0	0	0	0
1982	0	0	0	0	0	0	0	0	0
1983	0	0	0	0	0	0	0	0	0
1984	0	0	0	0	0	0	0	0	0
1985	0	0	0	0	0	0	0	0	0
1986	0	0	0	0	0	0	0	0	0
1987	0	0	0	0	0	0	0	0	0
1988	0	0	0	0	0	0	0	0	0
1989	0	0	0	0	0	0	0	0	0
1990	0	0	0	0	0	0	0	0	0
1991	0	0	0	0	0	0	0	0	0
1992	0	0	0	0	0	0	0	0	0
1993	0	0	0	0	0	0	0	0	0
1994	0	0	0	0	0	0	0	0	0
1995	0	0	0	0	0	0	0	0	0
1996	0	0	0	0	0	0	0	0	0
1997	0	0	0	0	0	0	0	0	0
1998	0	0	0	0	0	0	0	0	0
1999	0	0	0	0	0	0	0	0	0
2000	0	0	0	0	0	0	0	0	0
2001	0	0	0	0	0	0	0	0	0
2002	0	0	0	0	0	0	0	0	0
2003	0	0	0	0	0	0	0	0	0
2004	0	0	0	0	0	0	0	0	0
2005	0	0	0	0	0	0	0	0	0
2006	0	0	0	0	0	0	0	0	0
2007	0	0	0	0	0	0	0	0	0
2008	0	0	0	0	0	0	0	0	0
2009	0	0	0	0	0	0	0	0	0
2010	0	0	0	0	0	0	0	0	0
2011	0	0	0	0	0	0	0	0	0
2012	0	0	0	0	0	0	0	0	0
2013	0	0	0	0	0	0	0	0	0
2014	0	0	0	0	0	0	0	0	0
2015	0	0	0	0	0	0	0	0	0
2016	0	0	0	0	0	0	0	0	0
2017	0	0	0	0	0	0	0	0	0
2018	0	0	0	0	0	0	0	0	0
2019	0	0	0	0	0	0	0	0	0
2020	0	0	0	0	0	0	0	0	0
2021	0	0	0	0	0	0	0	0	0
2022	0	0	0	0	0	0	0	0	0
2023	0	0	0	0	0	0	0	0	0
2024	0	0	0	0	0	0	0	0	0
2025	0	0	0	0	0	0	0	0	0
2026	0	0	0	0	0	0	0	0	0
2027	0	0	0	0	0	0	0	0	0
2028	0	0	0	0	0	0	0	0	0
2029	0	0	0	0	0	0	0	0	0
2030	0	0	0	0	0	0	0	0	0
2031	0	0	0	0	0	0	0	0	0
2032	0	0	0	0	0	0	0	0	0
2033	0	0	0	0	0	0	0	0	0
2034	0	0	0	0	0	0	0	0	0
2035	0	0	0	0	0	0	0	0	0
2036	0	0	0	0	0	0	0	0	0
2037	0	0	0	0	0	0	0	0.00100276	0
2038	0	0	0	0	0	0	0	0.00104302	0
2039	0	0	0	0	0	0	0	0.00109992	0
2040	0	0	0	0	0	0	0	0.00115845	0
2041	0	0	0	0	0	0	0	0.00122734	0
2042	0	0	0	0	0	0	0	0.00129681	0
2043	0	0	0	0	0	0	0	0.00137709	0
2044	0	0	0	0	0	0	0	0.00145904	0
2045	0	0	0	0	0	0	0	0.0015567	0
2046	0	0	0	0	0	0	0	0.00165654	0
2047	0	0	0	0	0	0	0	0.00177442	0
2048	0	0	0	0	0	0	0	0.0018923	0
2049	0	0	0	0	0	0	0	0.00203646	0
2050	0	0	0	0	0	0	0	0.00218165	0
2051	0	0	0	0	0	0	0	0.00234517	0
2052	0	0	0	0	0	0	0	0.0025214	0
2053	0	0	0	0	0	0	0	0.00272487	0
2054	0	0	0	0	0	0	0	0.00293431	0
2055	0	0	0	0	0	0	0	0.00318399	0
2056	0	0	0	0	0	0	0	0.00343867	0
2057	0	0	0	0	0	0	0	0.00373486	0
2058	0	0	0	0	0	0	0	0.0040396	0
2059	0	0	0	0	0	0	0	0.00440837	0
2060	0	0	0	0	0	0	0	0.00477775	0
2061	0	0	0	0	0	0	0	0.00522084	0
2062	0	0	0	0	0	0	0	0.00566917	0
2063	0	0	0	0	0	0	0	0.00622531	0
2064	0	0	0	0	0	0	0	0.00679017	0
2065	0	0	0	0	0	0	0	0.00749193	0
2066	0	0	0	0	0	0	0	0.00819369	0
2067	0	0	0	0	0	0	0	0.00880615	0
2068	0	0	0	0	0	0	0	0.00943206	0
2069	0	0	0	0	0	0	0	0.01050554	0
2070	0	0	0	0	0	0	0	0.01157901	0
2071	0	0	0	0	0	0	0	0.01266538	0
2072	0	0	0	0	0	0	0	0.01378047	0
2073	0	0	0	0	0	0	0	0.01552035	0
2074	0	0	0	0	0	0	0	0.01726034	0
2075	0	0	0	0	0	0	0	0.01900202	0
2076	0	0	0	0	0	0	0	0.02074371	0
2077	0	0	0	0	0	0	0	0.02340086	0
2078	0	0	0	0	0	0	0	0.02618283	0
2079	0	0	0	0	0	0	0	0.02920399	0
2080	0	0	0	0	0	0	0	0.0322929	0
2081	0	0	0	0	0	0	0	0.03595484	0
2082	0	0	0	0	0	0	0	0.03991824	0
2083	0	0	0	0	0	0	0	0.04499807	0
2084	0	0	0	0	0	0	0	0.05056739	0
2085	0	0	0	0	0	0	0	0.05656623	0
2086	0	0	0	0	0	0	0	0.06276533	0
2087	0	0	0	0	0	0	0	0.07099935	0
2088	0	0	0	0	0	0	0	0.07984023	0
2089	0	0	0	0	0	0	0	0.09018464	0
2090	0	0	0	0	0	0	0	0.1011311	0
2091	0	0	0	0	0	0	0	0.1130442	0
2092	0	0	0	0	0	0	0	0.12531833	0
2093	0	0	0	0	0	0	0	0.14104207	0
2094	0	0	0	0	0	0	0	0.15772916	0
2095	0	0	0	0	0	0	0	0.17846316	0
2096	0	0	0	0	0	0	0	0.19946745	0
2097	0	0	0	0	0	0	0	0.22195263	0
2098	0	0	0	0	0	0	0	0.24493155	0
2099	0	0	0	0	0	0	0	0.27459398	0
2100	0	0	0	0	0	0	0	0.30581087	0
2101	0	0	0	0	0	0	0	0.33765897	0
2102	0	0	0	0	0	0	0	0.36978662	0
2103	0	0	0	0	0	0	0	0.40613315	0
2104	0	0	0	0	0	0	0	0.4434717	0
2105	0	0	0	0	0	0	0	0.48442909	0
2106	0	0	0	0	0	0	0	0.52639425	0
2107	0	0	0	0	0	0	0	0.55868477	0
2108	0	0	0	0	0	0	0	0.59015769	0
2109	0	0	0	0	0	0	0	0.62845188	0
2110	0	0	0	0	0	0	0	0.67081827	0
2111	0	0	0	0	0	0	0	0.70369262	0
2112	0	0	0	0	0	0	0	0.73118645	0
2113	0	0	0	0	0	0	0	0.7561571	0
2114	0	0	0	0	0	0	0	0.7799347	0
2115	0	0	0	0	0	0	0	0.80423528	0
2116	0	0	0	0	0	0	0	0.82853574	0
2117	0	0	0	0	0	0	0	0.84607869	0
2118	0	0	0	0	0	0	0	0.86023945	0
2119	0	0	0	0	0	0	0	0.86919415	0
2120	0	0	0	0	0	0	0	0.88100129	0
2121	0	0	0	0	0	0	0	0.89042884	0
2122	0	0	0	0	0	0	0	0.89982301	0
2123	0	0	0	0	0	0	0	0.90695715	0
2124	0	0	0	0	0	0	0	0.91398126	0
2125	0	0	0	0	0	0	0	0.91721064	0
2126	0	0	0	0	0	0	0	0.92048544	0
2127	0	0	0	0	0	0	0	0.92542076	0
2128	0	0	0	0	0	0	0	0.92985046	0
2129	0	0	0	0	0	0	0	0.93153703	0
2130	0	0	0	0	0	0	0	0.93249965	0
2131	0	0	0	0	0	0	0	0.93463236	0
2132	0	0	0	0	0	0	0	0.93673027	0
2133	0	0	0	0	0	0	0	0.9378534	0
2134	0	0	0	0	0	0	0	0.93894368	0
2135	0	0	0	0	0	0	0	0.94098628	0
2136	0	0	0	0	0	0	0	0.94262463	0
