0.0261287	0.0351929	0.0366265	0.0519574	0.0865658	0.0993876	0.1091528	0.1148713	0.1794712	0.1206183
0.0228349	0.0559332	0.0221931	0.0800522	0.3125457	0.4034920	0.4103509	0.4135274	0.1911380	0.0791284
0.0267911	0.0471983	0.0270560	0.0694355	0.3407178	0.4713631	0.4848559	0.4917488	0.3043786	0.1446671
0.0339466	0.0952713	0.0274557	0.1304068	0.3698368	0.4308804	0.4383125	0.4418648	0.1970853	0.0704526
0.0633835	0.0892419	0.0822002	0.1267829	0.2923001	0.3535389	0.3715237	0.3814705	0.2492621	0.1566136
0.0340980	0.0912320	0.0269633	0.1386513	0.3844451	0.4779656	0.5127510	0.5317108	0.2552425	0.0961623
0.0162055	0.0261255	0.0148863	0.0391260	0.2201675	0.3308192	0.3527923	0.3644023	0.1680915	0.0576636
0.0194802	0.0540612	0.0146902	0.0772984	0.3447827	0.4822388	0.4941519	0.4991652	0.1604558	0.0529931
0.0395499	0.0571867	0.0512297	0.0827939	0.1913629	0.2319021	0.2466375	0.2549868	0.2675584	0.1770187
0.0148753	0.0299313	0.0145655	0.0454894	0.2119383	0.3011071	0.3186605	0.3277496	0.1238627	0.0430815
0.0339481	0.0895751	0.0291768	0.1320398	0.3784831	0.4603490	0.4832749	0.4953540	0.2100493	0.0772573
0.0252418	0.0536104	0.0215588	0.0796124	0.4008476	0.5933897	0.6142151	0.6238577	0.2353363	0.0829873
0.0173258	0.0394611	0.0153119	0.0583599	0.2553728	0.3448601	0.3573620	0.3635115	0.1399865	0.0459793
0.0295814	0.0465302	0.0417884	0.0690249	0.1765105	0.2266003	0.2412396	0.2492460	0.1481878	0.0926881
0.0272050	0.0523381	0.0283013	0.0776864	0.3492262	0.4890793	0.5072722	0.5165443	0.2644470	0.1159757
0.0158862	0.0318871	0.0156984	0.0496679	0.2050869	0.2872950	0.3122832	0.3256931	0.1026662	0.0345523
0.0172741	0.0400571	0.0157903	0.0578399	0.2290054	0.2920014	0.2982728	0.3011920	0.1288174	0.0475980
0.0299818	0.0811614	0.0246691	0.1123568	0.3827928	0.4668661	0.4724874	0.4747578	0.1792815	0.0609666
0.0511095	0.0723246	0.0708417	0.1026747	0.1879293	0.2178560	0.2309790	0.2384552	0.2146712	0.1488655
0.0241699	0.0452155	0.0260942	0.0678066	0.2667638	0.3633465	0.3840570	0.3950792	0.1972595	0.0840587
0.0164066	0.0270603	0.0164228	0.0403952	0.2495754	0.4141664	0.4411293	0.4552934	0.2351884	0.1031168
0.0169468	0.0449913	0.0131775	0.0691358	0.2503515	0.3343394	0.3600568	0.3734753	0.0937428	0.0246702
0.0188182	0.0337221	0.0172452	0.0501803	0.3045986	0.4973514	0.5193325	0.5299970	0.2212695	0.0839269
0.0292574	0.0557911	0.0281939	0.0864500	0.3464947	0.4703293	0.5047468	0.5231762	0.2028852	0.0690414
0.0180456	0.0346334	0.0168308	0.0505142	0.2932902	0.4514067	0.4550761	0.4549982	0.1079739	0.0312778
0.0207225	0.0415749	0.0179348	0.0620252	0.3376625	0.5102999	0.5308805	0.5406532	0.1962744	0.0682060
0.0155531	0.0278335	0.0139625	0.0420742	0.2248553	0.3318723	0.3534743	0.3643362	0.0874192	0.0227800
0.0262607	0.0511153	0.0308984	0.0759529	0.1942885	0.2350079	0.2489263	0.2566002	0.1780364	0.0897098
0.0216260	0.0412261	0.0188272	0.0641653	0.2840628	0.4001529	0.4343265	0.4527862	0.1662103	0.0505294
0.1320835	0.1641328	0.1843575	0.2187384	0.2657028	0.2866006	0.3042530	0.3146862	0.3759865	0.3293225
0.0197635	0.0421107	0.0195303	0.0613356	0.2971837	0.4290875	0.4383798	0.4426477	0.2018026	0.0826156
0.0115728	0.0250244	0.0108077	0.0367173	0.2206354	0.3470300	0.3525651	0.3547579	0.1656785	0.0686476
0.0144222	0.0290229	0.0148070	0.0427965	0.2175596	0.3079340	0.3131128	0.3152682	0.1294757	0.0497081
0.0151103	0.0301385	0.0132717	0.0483743	0.2122532	0.3120804	0.3508766	0.3724499	0.0976546	0.0264600
0.0313852	0.0751459	0.0288930	0.1069656	0.3923988	0.4932190	0.5002695	0.5030797	0.1775434	0.0619260
0.0285538	0.0634214	0.0291477	0.0902963	0.3055381	0.3751033	0.3825655	0.3863172	0.1975671	0.0826422
0.0215606	0.0379532	0.0265824	0.0554840	0.1833144	0.2327539	0.2403950	0.2446110	0.2100019	0.1176709
0.0249583	0.0666923	0.0197203	0.0966065	0.3769889	0.5019464	0.5222744	0.5326148	0.2417054	0.0973573
0.0421676	0.0733627	0.0546166	0.1022185	0.2257867	0.2609418	0.2697944	0.2747745	0.2012110	0.1235995
0.0379076	0.0513042	0.0531865	0.0749004	0.1776121	0.2276362	0.2443784	0.2537750	0.2017239	0.1260266
0.0158281	0.0267126	0.0152002	0.0407839	0.2278194	0.3579425	0.3911014	0.4092014	0.1773858	0.0629289
0.0201397	0.0364610	0.0173560	0.0547627	0.3142813	0.4954776	0.5302372	0.5485090	0.2428725	0.0960891
0.0309951	0.0815882	0.0246315	0.1210088	0.4012039	0.5138836	0.5396442	0.5527641	0.1975652	0.0610677
0.0447464	0.0555818	0.0652902	0.0786898	0.1136536	0.1297233	0.1409490	0.1475346	0.2027592	0.1523708
0.0159784	0.0259530	0.0148676	0.0390139	0.2331529	0.3646977	0.3888283	0.4011427	0.1291655	0.0398878
0.0180399	0.0379454	0.0150270	0.0577653	0.2689685	0.3798838	0.4032913	0.4148649	0.0924323	0.0213326
0.0271567	0.0519860	0.0295862	0.0755552	0.3099088	0.4139896	0.4235464	0.4283722	0.2486571	0.1163946
0.0260117	0.0442409	0.0252214	0.0659313	0.3746786	0.5778961	0.6026654	0.6149008	0.2678953	0.1051519
0.0163339	0.0282267	0.0159988	0.0431966	0.2443006	0.4008580	0.4397138	0.4610522	0.2245070	0.0927058
0.0297818	0.0879321	0.0222414	0.1234514	0.4164785	0.5330796	0.5496957	0.5579799	0.2826280	0.1238443
0.0218102	0.0563949	0.0171286	0.0806608	0.4032584	0.6148639	0.6209820	0.6226367	0.2898518	0.1277446
0.0209335	0.0433397	0.0240801	0.0646963	0.1771526	0.2176652	0.2310914	0.2385062	0.1615570	0.0790103
0.0776928	0.1037154	0.1092026	0.1445595	0.2162069	0.2434100	0.2597545	0.2692068	0.2722090	0.2105199
0.0336542	0.0473721	0.0489269	0.0708862	0.1396146	0.1710135	0.1867581	0.1956549	0.1529730	0.1051910
0.0271979	0.0538767	0.0274432	0.0812652	0.2974294	0.3829253	0.4007707	0.4095389	0.1132260	0.0411630
0.0311271	0.0552274	0.0400851	0.0825802	0.2488665	0.3195363	0.3371872	0.3467271	0.1940864	0.1036587
0.0357696	0.0546178	0.0507699	0.0799494	0.1827862	0.2234746	0.2359311	0.2429100	0.1797642	0.1139334
0.0350557	0.0955142	0.0294779	0.1318431	0.3988697	0.4725210	0.4805133	0.4845204	0.2832177	0.1260534
0.0574562	0.0948158	0.0711178	0.1288087	0.2199526	0.2434574	0.2550174	0.2616249	0.2348739	0.1521007
0.0338798	0.0645633	0.0392576	0.0886789	0.1730882	0.1934362	0.2026378	0.2079169	0.2122646	0.1257001
0.0547251	0.1035501	0.0639859	0.1457252	0.2845311	0.3218834	0.3372183	0.3457890	0.2700403	0.1565378
0.0586532	0.0773178	0.0801479	0.1074188	0.1736408	0.1966206	0.2092311	0.2165251	0.2315979	0.1672939
0.0169774	0.0437696	0.0133054	0.0626548	0.3145506	0.4752761	0.4797629	0.4801741	0.1393773	0.0444352
0.0261192	0.0463814	0.0343246	0.0679574	0.2033250	0.2588063	0.2692448	0.2748700	0.1586359	0.0869819
0.0157907	0.0359935	0.0164383	0.0544978	0.1573330	0.1954046	0.2087356	0.2160394	0.1313535	0.0591335
0.0310440	0.0844492	0.0250435	0.1180530	0.3260489	0.3799216	0.3902270	0.3955795	0.2285886	0.0941506
0.0865247	0.1088487	0.1259942	0.1510428	0.2078920	0.2335018	0.2502236	0.2600470	0.3235893	0.2681846
0.0511980	0.0615588	0.0715339	0.0861478	0.1206031	0.1368834	0.1497409	0.1572573	0.2262099	0.1704136
0.0291008	0.0763254	0.0267533	0.1057406	0.3236345	0.3873425	0.3944290	0.3979868	0.2179911	0.0962074
0.0214817	0.0542147	0.0170077	0.0784674	0.3552407	0.4822100	0.4945711	0.5005665	0.2645524	0.1136852
0.0239126	0.0320436	0.0318362	0.0480057	0.1146688	0.1412593	0.1524738	0.1588746	0.1842162	0.1092993
0.0175801	0.0246161	0.0191881	0.0374235	0.1705628	0.2505931	0.2764760	0.2909410	0.2059271	0.0975040
0.0186029	0.0410465	0.0156184	0.0657708	0.2760124	0.3996499	0.4494435	0.4779641	0.2751789	0.1200072
0.0188331	0.0310099	0.0171550	0.0447763	0.3071643	0.5040322	0.5097306	0.5112218	0.1968013	0.0651418
0.0325073	0.0698698	0.0355620	0.1001228	0.2555292	0.3009223	0.3134001	0.3202392	0.2241369	0.1165828
0.0237273	0.0596060	0.0190594	0.0851882	0.4029201	0.5607872	0.5642606	0.5648915	0.2407161	0.0896994
0.1107998	0.1484937	0.1516627	0.2092107	0.3309375	0.3787154	0.4056618	0.4211607	0.4116294	0.3129594
0.0326268	0.0807283	0.0291333	0.1161830	0.3515342	0.4177684	0.4303483	0.4370601	0.3124605	0.1572576
0.0337725	0.0646276	0.0381487	0.0950309	0.3041141	0.3772127	0.3919358	0.3999587	0.2933302	0.1559310
0.1029826	0.1517177	0.1364764	0.2098044	0.3415620	0.3819643	0.4019545	0.4134794	0.3853264	0.2809117
0.0228526	0.0330751	0.0267803	0.0491702	0.1928240	0.2666727	0.2848760	0.2946522	0.1441944	0.0626190
0.0574274	0.0973080	0.0690434	0.1387425	0.2643872	0.3018456	0.3190543	0.3287098	0.2545217	0.1532453
0.0270586	0.0671710	0.0215276	0.1025346	0.3629039	0.4773424	0.5104338	0.5281203	0.2111287	0.0696072
0.0399518	0.0529591	0.0539301	0.0744077	0.1450185	0.1695210	0.1791255	0.1846385	0.1822080	0.1202421
0.0516246	0.0772854	0.0664641	0.1121165	0.2308439	0.2706346	0.2877841	0.2974432	0.2530689	0.1576628
0.0173015	0.0299219	0.0158595	0.0452313	0.2539986	0.3922100	0.4212629	0.4367830	0.2043406	0.0762999
0.0303071	0.0655943	0.0303980	0.0985161	0.2678473	0.3258619	0.3454409	0.3559682	0.1679439	0.0681045
0.0238087	0.0582323	0.0189480	0.0921395	0.3157371	0.4248086	0.4684790	0.4924940	0.1523528	0.0448992
0.0361184	0.0695073	0.0390901	0.1016407	0.2684255	0.3232449	0.3404855	0.3499437	0.2398143	0.1198803
0.1086655	0.1545496	0.1463794	0.2123466	0.2945446	0.3226311	0.3420004	0.3532286	0.3490164	0.2705841
0.0250341	0.0629814	0.0245607	0.0849760	0.2283811	0.2650776	0.2702917	0.2730897	0.1836096	0.0914239
0.0843750	0.1023976	0.1173555	0.1391738	0.2177874	0.2511076	0.2654100	0.2737584	0.3137227	0.2461064
0.0130991	0.0326777	0.0105901	0.0500714	0.2199445	0.3144863	0.3391206	0.3522313	0.1241375	0.0405795
0.0327560	0.0615806	0.0375455	0.0871939	0.2685497	0.3268132	0.3345329	0.3386819	0.2196391	0.1116842
0.0217240	0.0428663	0.0263699	0.0643587	0.1799561	0.2251018	0.2398327	0.2479682	0.1626323	0.0827817
0.0510246	0.0727567	0.0662661	0.1046111	0.2463815	0.3014352	0.3193677	0.3293088	0.2330339	0.1419814
0.0184564	0.0298429	0.0173525	0.0435037	0.2684808	0.4085326	0.4188933	0.4234368	0.1558285	0.0489608
0.0209302	0.0475548	0.0174871	0.0717196	0.3432676	0.5141780	0.5472225	0.5645855	0.2643806	0.1112555
0.0231050	0.0510032	0.0202171	0.0766351	0.3196790	0.4275231	0.4477967	0.4579923	0.1548984	0.0482082
0.0213334	0.0383246	0.0221747	0.0561453	0.2769263	0.3812794	0.3874994	0.3905565	0.2791457	0.1433225
0.0276118	0.0737772	0.0219927	0.1069080	0.3983612	0.5226555	0.5407252	0.5495550	0.2244624	0.0820986
0.0796349	0.1046879	0.1174951	0.1484624	0.2800223	0.3424706	0.3603349	0.3707003	0.3636388	0.2724009
0.0200386	0.0398096	0.0171285	0.0579141	0.3337745	0.4941777	0.4994716	0.5004173	0.1318821	0.0360253
0.0238058	0.0562234	0.0196904	0.0826477	0.3931440	0.5637553	0.5801966	0.5876839	0.2304154	0.0824276
0.0133022	0.0256081	0.0124136	0.0394991	0.2145037	0.3340699	0.3636504	0.3796843	0.1623362	0.0605136
0.0440694	0.0726173	0.0535760	0.1065019	0.3440018	0.4392283	0.4577605	0.4678780	0.3228913	0.1703418
0.0214133	0.0484064	0.0187913	0.0751570	0.3018253	0.4172356	0.4518862	0.4708583	0.2346439	0.0957336
0.0254923	0.0530876	0.0224836	0.0818467	0.3453689	0.4735764	0.5071455	0.5253073	0.2604965	0.0992493
0.0265372	0.0675779	0.0226742	0.0980588	0.2578575	0.3033406	0.3165099	0.3234713	0.1628990	0.0593966
0.0280803	0.0506050	0.0300997	0.0753295	0.3003479	0.3997594	0.4176198	0.4267953	0.1610710	0.0612539
0.0911350	0.1124246	0.1256179	0.1508448	0.2059972	0.2270537	0.2407656	0.2488530	0.3117115	0.2569790
0.0261277	0.0681268	0.0211346	0.0974279	0.3450005	0.4266333	0.4357402	0.4398543	0.1589050	0.0488839
0.0227008	0.0388561	0.0235631	0.0615488	0.2420380	0.3450754	0.3867994	0.4104410	0.2018475	0.0799160
0.0412224	0.0703064	0.0483416	0.0994255	0.2884173	0.3523990	0.3630778	0.3686507	0.1920320	0.0983185
0.0206032	0.0436764	0.0193080	0.0648001	0.3084413	0.4331185	0.4479652	0.4553130	0.2057824	0.0776503
0.0235534	0.0549324	0.0198212	0.0881697	0.2733448	0.3552159	0.3902736	0.4095136	0.1331398	0.0385129
0.0256706	0.0471362	0.0308449	0.0710940	0.2535984	0.3449574	0.3677233	0.3801984	0.2455384	0.1270596
0.0534390	0.0685687	0.0778587	0.0965293	0.1642305	0.1933569	0.2046714	0.2111582	0.2012688	0.1551417
0.0228453	0.0473804	0.0198262	0.0709910	0.3152525	0.4219938	0.4397422	0.4488161	0.2090149	0.0745603
0.0161329	0.0372114	0.0138955	0.0538978	0.3150603	0.5049654	0.5095813	0.5103777	0.1818592	0.0698604
0.0171111	0.0358121	0.0150582	0.0534869	0.2404460	0.3230065	0.3373627	0.3447873	0.1590815	0.0532140
0.0141230	0.0338953	0.0124910	0.0498499	0.2248951	0.3115625	0.3215256	0.3260934	0.1080991	0.0370585
0.0178129	0.0312738	0.0154995	0.0463893	0.2858166	0.4592955	0.4825911	0.4938712	0.1604419	0.0490024
0.0274895	0.0597454	0.0313887	0.0870404	0.2191938	0.2612351	0.2745820	0.2819775	0.2046508	0.1066266
0.0385320	0.1109089	0.0300240	0.1500294	0.4308224	0.5069952	0.5137197	0.5163277	0.1698392	0.0535668
0.0099772	0.0265038	0.0079706	0.0404100	0.1914061	0.2785817	0.2983075	0.3084949	0.0915652	0.0294194
0.0143339	0.0367057	0.0111913	0.0533828	0.3075549	0.4991487	0.5070460	0.5094568	0.1793025	0.0677224
0.1898933	0.2202920	0.2603272	0.2855329	0.3182075	0.3386901	0.3582227	0.3697846	0.4479267	0.4181435
0.0414437	0.0660613	0.0492825	0.1007724	0.3010573	0.3918686	0.4259748	0.4451221	0.3379595	0.1849464
0.0172842	0.0402254	0.0144146	0.0609746	0.3048829	0.4728155	0.5074331	0.5255574	0.1972127	0.0745284
0.0268383	0.0548067	0.0303726	0.0783090	0.2616883	0.3243887	0.3310125	0.3342865	0.1508387	0.0689012
0.0193255	0.0312027	0.0206035	0.0467268	0.2134605	0.2946711	0.3077650	0.3146669	0.2034878	0.0915483
0.0216962	0.0537775	0.0193341	0.0769007	0.3121186	0.4038195	0.4109551	0.4142667	0.1838348	0.0675831
0.0375367	0.0614500	0.0487017	0.0920521	0.2823353	0.3765902	0.4037010	0.4186954	0.2628366	0.1447367
0.0575930	0.0984717	0.0752140	0.1441876	0.3268659	0.3927403	0.4162456	0.4294262	0.3003803	0.1838308
0.0265780	0.0736127	0.0203263	0.1052212	0.3682960	0.4713096	0.4851733	0.4916210	0.1706462	0.0520715
0.0243571	0.0446285	0.0243319	0.0643642	0.2425628	0.3021723	0.3101708	0.3143906	0.2040215	0.0865428
0.0201078	0.0456593	0.0205597	0.0689516	0.2198750	0.2822983	0.3002802	0.3098174	0.1294581	0.0527734
0.0294285	0.0448426	0.0388402	0.0639626	0.1516122	0.1805222	0.1884715	0.1930071	0.1776824	0.1063969
0.0537868	0.0778727	0.0698255	0.1107886	0.1875471	0.2138471	0.2292654	0.2381145	0.2644889	0.1862347
0.0294559	0.0764944	0.0268077	0.1110145	0.3143155	0.3821133	0.3993091	0.4084024	0.2033602	0.0816382
0.0220132	0.0311172	0.0245931	0.0453629	0.1900759	0.2559174	0.2677155	0.2739803	0.1617976	0.0672465
0.0226060	0.0532854	0.0209278	0.0804891	0.2634618	0.3377542	0.3580327	0.3682243	0.0916086	0.0307325
0.0366448	0.0585003	0.0431287	0.0854633	0.2856152	0.3725753	0.3916189	0.4019977	0.2931058	0.1610959
0.1647184	0.1879513	0.2268631	0.2439203	0.2623468	0.2788043	0.2966916	0.3072946	0.3984717	0.3717860
0.0176189	0.0453432	0.0140853	0.0660267	0.3183409	0.4526575	0.4650235	0.4705101	0.1618674	0.0544296
0.0504715	0.0756938	0.0694481	0.1130549	0.2062938	0.2431750	0.2641886	0.2762142	0.2588937	0.1724825
0.0175580	0.0291646	0.0165644	0.0423476	0.2962288	0.5017339	0.5081399	0.5094877	0.1439709	0.0448689
0.0633585	0.0903630	0.0832551	0.1304441	0.2463437	0.2868393	0.3064495	0.3176256	0.3139929	0.2093377
0.0222252	0.0356214	0.0269974	0.0541694	0.1481769	0.1853519	0.2000974	0.2084115	0.2047450	0.1188927
0.0583048	0.0861272	0.0799887	0.1174598	0.1712688	0.1877650	0.1991630	0.2058493	0.2293617	0.1693119
0.0099514	0.0168424	0.0097816	0.0260109	0.1576382	0.2645360	0.2944500	0.3109584	0.1211522	0.0420739
0.0235861	0.0349932	0.0236534	0.0541558	0.2335501	0.3286497	0.3615205	0.3797642	0.2077959	0.0785399
0.0261270	0.0432231	0.0262789	0.0636017	0.3333060	0.4829406	0.4994282	0.5075402	0.2255674	0.0843498
0.0200115	0.0369337	0.0172097	0.0559865	0.2999354	0.4554458	0.4894867	0.5077100	0.2365854	0.0889015
0.0241404	0.0587691	0.0192572	0.0855922	0.3560402	0.4761120	0.4899545	0.4960264	0.1401449	0.0371206
0.0214177	0.0406534	0.0186069	0.0621553	0.3185274	0.4753112	0.5102662	0.5287580	0.2050950	0.0691982
0.0240958	0.0617998	0.0193637	0.0906311	0.4019249	0.5893893	0.6129330	0.6241623	0.2493601	0.0997851
0.0253326	0.0589249	0.0208527	0.0859482	0.4039492	0.5624207	0.5744886	0.5796466	0.2233317	0.0768489
0.0555347	0.0728347	0.0849881	0.1056895	0.2165279	0.2864428	0.3060088	0.3171062	0.2719772	0.1951629
0.0238465	0.0666830	0.0182819	0.0991960	0.3094328	0.3939876	0.4205794	0.4349359	0.2112992	0.0845457
0.0253396	0.0532979	0.0258414	0.0777207	0.2707210	0.3389400	0.3501836	0.3560775	0.1999005	0.0843003
0.0257941	0.0598707	0.0270365	0.0855267	0.2683739	0.3280923	0.3370081	0.3415091	0.1587783	0.0696731
0.0203270	0.0399803	0.0180481	0.0600969	0.3093010	0.4599263	0.4822684	0.4933008	0.1759743	0.0567974
0.0248874	0.0391058	0.0280316	0.0591081	0.2414205	0.3375120	0.3625462	0.3762208	0.2203989	0.0983227
0.0348615	0.0473150	0.0500962	0.0674170	0.1181023	0.1368991	0.1461018	0.1515058	0.1933369	0.1359588
0.0208557	0.0541039	0.0162407	0.0766713	0.3578708	0.4860895	0.4886519	0.4886902	0.1601062	0.0502693
0.0209341	0.0355829	0.0184176	0.0522468	0.3093643	0.4664515	0.4835710	0.4914833	0.1502558	0.0406574
0.0226279	0.0368483	0.0263524	0.0566622	0.2453722	0.3675754	0.4042849	0.4246843	0.2174840	0.0977546
0.0488936	0.1007137	0.0570727	0.1433449	0.3944696	0.4761342	0.4911321	0.4992628	0.3141195	0.1685026
0.0195974	0.0405646	0.0161667	0.0629696	0.2901967	0.4134590	0.4481479	0.4669487	0.1930097	0.0638561
0.0192563	0.0365155	0.0194636	0.0551475	0.2768048	0.4160935	0.4403034	0.4528418	0.1878792	0.0721709
0.0423562	0.0768418	0.0516224	0.1093384	0.2974770	0.3554090	0.3653234	0.3705570	0.2031856	0.1094738
0.0361334	0.0606033	0.0470908	0.0910060	0.2680720	0.3490854	0.3728070	0.3860477	0.2944955	0.1682620
0.0211562	0.0478838	0.0181681	0.0693034	0.3518714	0.4921108	0.4965391	0.4980260	0.2406880	0.0969515
0.0289643	0.0752713	0.0244010	0.1060093	0.3094181	0.3660398	0.3757125	0.3805204	0.1645208	0.0570107
0.0300112	0.0420804	0.0434611	0.0618631	0.1878707	0.2591991	0.2689395	0.2740955	0.1636146	0.0978294
0.0219101	0.0384384	0.0206405	0.0608398	0.2529381	0.3482492	0.3798513	0.3970157	0.1442842	0.0432160
0.0729280	0.0902279	0.1041848	0.1251354	0.2070147	0.2485196	0.2659501	0.2760165	0.3008156	0.2317366
0.0199504	0.0367171	0.0169156	0.0548842	0.2893922	0.4332752	0.4608617	0.4751269	0.1699232	0.0518721
0.0222995	0.0438847	0.0200657	0.0670197	0.2953362	0.4098523	0.4357265	0.4493819	0.1938110	0.0666013
0.0243271	0.0663958	0.0186202	0.0947383	0.3739843	0.4895028	0.4987954	0.5020667	0.1256123	0.0325021
0.0201339	0.0430536	0.0167129	0.0650776	0.2986547	0.4297636	0.4576583	0.4715671	0.1139996	0.0298242
0.0193681	0.0485757	0.0152555	0.0723781	0.3116989	0.4363651	0.4624974	0.4764022	0.2614582	0.1146133
0.0759845	0.0940136	0.1058631	0.1279262	0.1783069	0.1983173	0.2115725	0.2193442	0.2691813	0.2138022
0.0364850	0.1043662	0.0283816	0.1456685	0.4090211	0.4936399	0.5105108	0.5188936	0.1969557	0.0677084
0.0343060	0.0552458	0.0469279	0.0808083	0.2379078	0.3083228	0.3206203	0.3273425	0.2160551	0.1268669
0.0183463	0.0495407	0.0169765	0.0681805	0.2024678	0.2393099	0.2438342	0.2461169	0.1324014	0.0544345
0.0123460	0.0262904	0.0102466	0.0397352	0.2143639	0.3305181	0.3523396	0.3634330	0.1071596	0.0305982
0.0451854	0.1199823	0.0398622	0.1731048	0.4471295	0.5343777	0.5600250	0.5737840	0.3093810	0.1371560
0.0295925	0.0476781	0.0421230	0.0761083	0.1807863	0.2443956	0.2840979	0.3076573	0.2347627	0.1351779
0.0156873	0.0415022	0.0122093	0.0612470	0.2781852	0.3973641	0.4144558	0.4223999	0.1132928	0.0323573
0.0191726	0.0372573	0.0188131	0.0605021	0.1803950	0.2289667	0.2513782	0.2639942	0.2151341	0.1058845
0.0820870	0.1018741	0.1156860	0.1395503	0.2139720	0.2451120	0.2598958	0.2685277	0.3047539	0.2398346
0.0363260	0.0614827	0.0417232	0.0932558	0.2687314	0.3354507	0.3579230	0.3701560	0.1885447	0.0863585
0.0247748	0.0576921	0.0203865	0.0857982	0.3598517	0.4836383	0.5041447	0.5144953	0.2096209	0.0690741
0.0296861	0.0523456	0.0348310	0.0779093	0.3008236	0.4155305	0.4373453	0.4491497	0.3169308	0.1723571
0.0308563	0.0639181	0.0348663	0.0913737	0.2841084	0.3476320	0.3558447	0.3599497	0.1747750	0.0828208
0.0149681	0.0274120	0.0173224	0.0407414	0.2011379	0.3040228	0.3132966	0.3171061	0.0782678	0.0329064
0.0340044	0.0790940	0.0331539	0.1125734	0.3468824	0.4227733	0.4351656	0.4413179	0.1749632	0.0694759
0.0224910	0.0574104	0.0183779	0.0847962	0.3305969	0.4405650	0.4604471	0.4707984	0.2504418	0.1039411
0.0465239	0.0782728	0.0565274	0.1138686	0.3801313	0.4902772	0.5079689	0.5176407	0.3877413	0.2262945
0.0380374	0.0550306	0.0475710	0.0804861	0.2944210	0.4006853	0.4191206	0.4286625	0.1854787	0.0924168
0.0122197	0.0289489	0.0107000	0.0444694	0.1805009	0.2448750	0.2619821	0.2709380	0.0900082	0.0298871
